structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
"Medial mammillary nucleus, median part",0.011947,0.013266,0.025213
Ventral posteromedial nucleus of the thalamus,0.44159899999999996,0.425944,0.867543
"Primary auditory area, layer 1",0.075228,0.09873,0.173958
"Ventral posteromedial nucleus of the thalamus, parvicellular part",0.069882,0.06518299999999999,0.135065
"Entorhinal area, medial part, dorsal zone, layer 6",0.12191199999999999,0.099119,0.22103099999999998
cerebellar commissure,0.009939,0.009481,0.01942
Ventral tegmental area,0.11121199999999999,0.09998,0.211192
"Posterolateral visual area, layer 1",0.0395,0.044593999999999995,0.084094
principal mammillary tract,0.007012999999999999,0.006686999999999999,0.013699999999999999
Olfactory tubercle,1.037351,0.988265,2.025616
"Ventral auditory area, layer 2/3",0.079329,0.08270999999999999,0.162039
Ventral tegmental nucleus,0.007513,0.0076029999999999995,0.015116
"Posterior auditory area, layer 4",0.015052999999999999,0.016345,0.031397999999999995
Vascular organ of the lamina terminalis,0.000971,0.001439,0.00241
Nucleus x,0.0118,0.012,0.0238
"Secondary motor area, layer 5",0.762539,0.831341,1.59388
Pons,0.8161189999999999,0.825796,1.641915
"Anterior cingulate area, ventral part, layer 5",0.22134399999999999,0.244555,0.46589899999999995
Hypoglossal nucleus,0.093913,0.099117,0.19302999999999998
"Retrosplenial area, lateral agranular part, layer 5",0.138239,0.119943,0.258182
"Primary visual area, layer 5",0.244949,0.23835399999999998,0.483303
Posterior amygdalar nucleus,0.180316,0.168133,0.348449
Nucleus y,0.00433,0.004575,0.008905
"Agranular insular area, dorsal part, layer 6a",0.143267,0.14130399999999999,0.284571
corticospinal tract,0.020083999999999998,0.019317,0.039401
"Temporal association areas, layer 6b",0.017478,0.017438,0.034916
Piriform-amygdalar area,0.23799599999999999,0.39216999999999996,0.630166
"Posterior auditory area, layer 5",0.033823,0.03525,0.069073
spinal tract of the trigeminal nerve,0.355655,0.314001,0.669656
Periaqueductal gray,1.0919349999999999,1.1023399999999999,2.1942749999999998
Zona incerta,0.368985,0.330781,0.699766
facial nerve,0.019561,0.020090999999999998,0.03965199999999999
"Agranular insular area, ventral part, layer 5",0.120803,0.125751,0.246554
stria medullaris,0.088658,0.09372,0.18237799999999998
Pallidum,0.251845,0.236592,0.488437
Fields of Forel,0.06675199999999999,0.053949,0.12070099999999999
"posteromedial visual area, layer 1",0.013182,4.9999999999999996e-05,0.013231999999999999
"Supplemental somatosensory area, layer 2/3",0.504672,0.478106,0.9827779999999999
"Anterior cingulate area, ventral part, 6a",0.09288099999999999,0.105487,0.198368
"Inferior colliculus, central nucleus",0.22694999999999999,0.216239,0.44318899999999994
superior cerebellar peduncle decussation,0.008336999999999999,0.009802,0.018139
Dorsal peduncular area,0.07915599999999999,0.07177499999999999,0.15093099999999998
"Primary auditory area, layer 4",0.045092,0.051621999999999994,0.096714
"Anterior cingulate area, ventral part, 6b",0.017588,0.020087999999999998,0.037676
"Inferior colliculus, dorsal nucleus",0.271992,0.265453,0.537445
"Primary visual area, layer 2/3",0.388003,0.31635199999999997,0.704355
